line_id	stop_id	time_from_start
60e_0	2008	3506
60e_0	2012	3549
60e_0	2016	3630
60e_0	2871	3780
60e_1	2002	0
60e_1	3940	124
60e_1	3944	211
60e_1	3946	239
60e_1	3926	275
60e_1	3928	360
60e_1	3929	405
60e_1	3948	434
60e_1	3950	538
60e_1	3952	598
60e_1	3954	646
60e_1	3956	720
60e_1	3958	770
60e_1	3960	856
60e_1	3961	883
60e_1	3962	965
60e_1	3964	1067
60e_1	3966	1143
60e_1	3968	1232
60e_1	3969	1288
60e_1	3970	1394
60e_1	3972	1476
60e_1	3974	1553
60e_1	3976	1611
60e_1	3978	1647
60e_1	3980	1691
60e_1	3982	1719
60e_1	3081	1800
60e_1	3252	1914
60e_1	3254	2267
60e_1	3256	2371
60e_1	3258	2616
60e_1	5486	2750
60e_1	5488	2819
60e_1	5490	2904
60e_1	5492	2935
60e_1	5494	2962
60e_1	5496	3015
60e_1	5498	3060
60e_1	5500	3120
60e_1	5502	3207
60e_1	5506	3331
60e_1	5508	3412
60e_1	5510	3552
60e_1	5513	3690
60e_1	5514	3809
60e_1	5516	3900
60e_1	6553	4800
737_1	4332	0
737_1	4331	70
737_1	4330	147
737_1	4329	180
737_1	4328	286
737_1	4327	358
737_1	4326	399
737_1	4325	423
737_1	4324	534
737_1	4323	634
737_1	4322	710
737_1	4321	781
737_1	4320	870
737_1	4319	925
737_1	4918	1029
737_1	4917	1093
737_1	4916	1199
737_1	4915	1320
737_1	6906	1492
737_1	6908	1630
737_1	6909	1697
737_1	6013	1951
737_1	6010	2040
445_0	2031	0
445_0	2164	966
445_0	2166	1011
445_0	2168	1062
445_0	2170	1112
445_0	2172	1167
445_0	2174	1210
445_0	2176	1246
445_0	2178	1275
445_0	2005	1445
445_0	2001	1500
677_0	4333	0
677_0	4381	104
677_0	4320	217
677_0	4319	258
677_0	4918	337
677_0	4917	385
677_0	4916	465
677_0	4915	557
677_0	6906	688
677_0	6908	793
677_0	6710	810
677_0	6711	859
677_0	6712	923
677_0	6713	970
677_0	6714	1022
677_0	6715	1063
677_0	6716	1137
677_0	6718	1195
677_0	6719	1216
677_0	6720	1260
677_0	6721	1306
677_0	6722	1324
677_0	6723	1350
677_0	6724	1384
677_0	6725	1409
677_0	6726	1434
677_0	6727	1449
677_0	6728	1473
677_0	6729	1509
677_0	6730	1560
677_0	6732	1649
677_0	7755	1737
677_0	7748	1968
677_0	6746	2130
677_0	6417	2278
677_0	6418	2365
677_0	6419	2438
677_0	6125	2543
677_0	6126	2588
677_0	6127	2629
677_0	6128	2712
677_0	6129	2752
677_0	6131	2844
677_0	6132	2891
677_0	6133	2963
677_0	6134	3044
677_0	6158	3120
654_0	6010	0
654_0	6015	77
654_0	6016	116
654_0	6055	145
654_0	6119	207
654_0	6120	249
654_0	6121	284
654_0	6122	300
654_0	6123	326
654_0	6124	361
654_0	6125	384
654_0	6126	413
654_0	6127	439
654_0	6128	492
654_0	6129	517
654_0	6131	575
654_0	6132	605
654_0	6133	651
654_0	6136	706
654_0	6137	764
654_0	6139	824
654_0	6101	849
654_0	6140	869
654_0	6141	890
654_0	6142	910
654_0	6143	950
654_0	6144	973
654_0	6145	1021
654_0	6146	1062
654_0	6149	1151
654_0	6150	1173
654_0	6151	1189
654_0	6152	1221
654_0	6153	1241
654_0	6155	1335
654_0	6156	1383
654_0	6157	1432
654_0	6158	1500
230_0	2002	0
230_0	2006	60
230_0	2008	80
230_0	2012	97
230_0	2024	104
230_0	2783	300
230_0	2786	366
230_0	2788	422
230_0	2789	461
230_0	2777	498
230_0	2771	514
230_0	2702	572
230_0	2142	609
230_0	2144	660
230_0	2704	713
230_0	2706	773
230_0	2530	840
230_0	2532	883
230_0	2534	930
230_0	2536	966
230_0	2538	1003
230_0	2540	1042
230_0	2544	1136
230_0	2546	1196
230_0	2548	1260
230_1	2548	0
230_1	2550	54
230_1	2552	107
230_1	2554	146
230_1	2556	178
230_1	2558	212
230_1	2560	239
230_1	2562	268
230_1	2564	325
230_1	2566	360
230_1	2774	416
230_1	2776	480
230_1	2128	514
230_1	2778	584
230_1	2780	619
230_1	2773	671
230_1	2779	734
230_1	2769	769
230_1	2785	828
230_1	2781	900
230_1	2026	1169
230_1	2028	1196
230_1	2030	1233
230_1	2002	1260
677_1	7158	0
677_1	7134	44
677_1	7133	108
677_1	7132	148
677_1	7131	179
677_1	7129	238
677_1	7128	259
677_1	7126	327
677_1	7125	359
677_1	7424	393
677_1	7418	482
677_1	7417	547
677_1	7918	606
677_1	7746	637
677_1	6748	742
677_1	6755	892
677_1	7732	941
677_1	7731	979
677_1	7730	1020
677_1	7729	1052
677_1	7728	1093
677_1	7726	1116
677_1	7725	1144
677_1	7724	1163
677_1	7723	1192
677_1	7722	1213
677_1	7721	1237
677_1	7700	1260
677_1	7719	1298
677_1	7718	1351
677_1	7716	1420
677_1	7715	1524
677_1	7714	1564
677_1	7713	1644
677_1	7712	1684
677_1	7711	1759
677_1	7907	1910
677_1	5914	1988
677_1	5915	2146
677_1	5916	2258
677_1	5917	2340
677_1	5918	2414
677_1	5319	2532
677_1	5380	2598
677_1	5381	2721
677_1	4333	3000
616_0	4113	0
616_0	5103	240
616_0	5312	381
616_0	5313	424
616_0	5315	545
616_0	5316	620
616_0	5317	685
616_0	5318	720
616_0	5319	775
616_0	5320	830
616_0	5321	897
616_0	5322	946
616_0	5323	1024
616_0	5324	1100
616_0	5325	1204
616_0	5326	1234
616_0	5327	1281
616_0	5328	1327
616_0	5329	1392
616_0	5330	1441
616_0	5331	1511
616_0	5332	1560
HX_1	7017	0
HX_1	6509	788
HX_1	5016	1380
290_0	1002	0
290_0	1100	26
290_0	1501	600
290_0	1596	647
290_0	1708	1481
290_0	1710	1500
290_0	1712	1604
290_0	1714	1635
290_0	1716	1680
290_0	1718	1729
290_0	1720	1773
290_0	1722	1852
290_0	1724	1925
290_0	1726	1974
290_0	1728	2014
290_0	1729	2041
290_0	1731	2121
290_0	1733	2180
290_0	1735	2225
290_0	1765	2280
290_0	1759	2306
290_0	1738	2384
290_0	1740	2405
290_0	1742	2448
290_0	1744	2481
290_0	1746	2500
290_0	1748	2548
290_0	1750	2580
290_0	1751	2611
290_0	1754	2638
290_0	1755	2662
290_0	1756	2675
290_0	1758	2703
290_0	1760	2722
290_0	1762	2845
290_0	1732	2880
290_0	1734	2928
290_0	1736	2957
290_0	1737	3001
290_0	1741	3076
290_0	1743	3156
290_0	1768	3207
290_0	1770	3258
290_0	1772	3318
290_0	1712	3438
290_0	1714	3480
290_0	1716	3524
290_0	1718	3575
290_0	1720	3621
290_0	1722	3703
290_0	1774	3780
290_0	1776	3802
290_0	1501	4680
26_1	3808	0
26_1	3825	25
26_1	3810	121
26_1	5469	184
26_1	4459	342
26_1	5534	531
26_1	4419	600
26_1	4418	620
26_1	4417	650
26_1	4416	675
26_1	4457	712
26_1	4456	738
26_1	4455	756
26_1	4454	773
26_1	4453	794
26_1	4452	811
26_1	4451	846
26_1	4450	870
26_1	4449	896
26_1	4448	922
26_1	4447	963
26_1	4406	1008
26_1	4405	1050
26_1	4404	1079
26_1	4403	1145
26_1	4402	1195
26_1	5486	1260
26_1	5488	1340
26_1	5490	1439
26_1	5492	1475
26_1	5494	1507
26_1	5496	1569
26_1	5498	1622
26_1	5499	1663
26_1	5519	1753
26_1	5520	1800
26_0	5520	0
26_0	5012	11
26_0	5014	52
26_0	5016	86
26_0	5018	135
26_0	5020	171
26_0	5022	211
26_0	5024	238
26_0	5025	275
26_0	5026	336
26_0	5401	420
26_0	5402	452
26_0	5404	578
26_0	5405	609
26_0	5446	675
26_0	5447	705
26_0	5448	744
26_0	5449	787
26_0	5450	819
26_0	5451	844
26_0	5452	880
26_0	5453	899
26_0	5454	921
26_0	5455	940
26_0	5456	965
26_0	5457	992
26_0	5416	1031
26_0	5417	1060
26_0	5418	1097
26_0	5534	1141
26_0	4419	1200
313_1	1820	0
313_1	1822	86
313_1	1825	297
313_1	0004	354
313_1	1827	422
313_1	1830	540
313_1	1831	601
313_1	1832	648
313_1	1833	674
313_1	1834	711
313_1	1835	732
313_1	1836	765
313_1	1837	834
313_1	1838	1038
313_1	1839	1449
313_1	1828	1638
313_1	0005	1708
313_1	1840	1852
313_1	1841	1880
313_1	1842	1910
313_1	1843	1941
313_1	1844	1980
313_1	1880	2071
313_1	1881	2100
HX_0	5500	0
HX_0	5098	256
HX_0	6017	900
313_0	1881	0
313_0	1962	93
313_0	1941	166
313_0	1940	189
313_0	0005	305
313_0	1928	385
313_0	1939	515
313_0	1938	836
313_0	1937	991
313_0	1936	1026
313_0	1935	1056
313_0	1933	1097
313_0	1932	1133
313_0	1931	1158
313_0	1930	1203
313_0	1927	1324
313_0	0004	1394
313_0	1925	1453
313_0	1922	1672
313_0	1921	1732
313_0	1920	1753
313_0	1919	1781
313_0	1917	2310
313_0	0003	2321
313_0	1916	2427
313_0	1915	2557
313_0	1811	2700
313_0	1811	2847
775_0	6553	0
775_0	7025	120
775_0	7024	189
775_0	7023	259
775_0	7022	314
775_0	7021	345
775_0	7020	412
775_0	6920	471
775_0	6123	597
775_0	6124	643
775_0	6125	674
775_0	6126	712
775_0	6127	747
775_0	6128	818
775_0	6129	851
775_0	6131	929
775_0	6132	969
775_0	6133	1030
775_0	6136	1103
775_0	6137	1180
775_0	6139	1260
775_0	6101	1294
775_0	6140	1321
775_0	6141	1350
775_0	6142	1377
775_0	6143	1430
775_0	6144	1461
775_0	6145	1525
775_0	6146	1580
775_0	6147	1629
775_0	6149	1698
775_0	6150	1727
775_0	6151	1748
775_0	6152	1790
775_0	6153	1816
775_0	6155	1941
775_0	6156	2006
775_0	6157	2071
775_0	6158	2160
120_1	8377	0
120_1	8376	56
120_1	8375	109
120_1	8374	191
120_1	8373	215
120_1	8372	269
120_1	8371	320
120_1	8370	344
120_1	8369	381
120_1	8366	428
120_1	8365	460
120_1	8364	507
120_1	8363	568
120_1	8362	610
120_1	8360	720
120_1	8256	883
120_1	8255	944
120_1	8254	988
120_1	8253	1022
120_1	8251	1080
120_1	8250	1148
120_1	8249	1203
120_1	8247	1278
120_1	8246	1323
120_1	8229	1392
120_1	8228	1450
120_1	8227	1493
120_1	8226	1543
120_1	8225	1579
120_1	8224	1631
120_1	8123	1680
120_1	8122	1787
120_1	8121	1840
120_1	8118	1939
120_1	8117	2017
120_1	8116	2089
120_1	8115	2160
120_1	9135	2315
120_1	9136	2365
120_1	8152	2620
120_1	9197	2837
120_1	9199	2940
120_0	9197	0
120_0	9199	180
120_0	9115	420
120_0	9117	499
120_0	9118	549
120_0	9121	621
120_0	9122	648
120_0	9223	720
120_0	9224	756
120_0	9225	803
120_0	9226	835
120_0	9227	873
120_0	9228	924
120_0	9245	983
120_0	9246	1029
120_0	9247	1078
120_0	9249	1139
120_0	9250	1186
120_0	9251	1260
120_0	9253	1303
120_0	9254	1332
120_0	9255	1366
120_0	9256	1412
120_0	9257	1433
120_0	9361	1560
120_0	9362	1624
120_0	9363	1681
120_0	9364	1763
120_0	9365	1814
120_0	9377	1877
120_0	9369	1919
120_0	9370	1956
120_0	9371	1993
120_0	9372	2057
120_0	9373	2127
120_0	9374	2176
120_0	9375	2231
120_0	9376	2314
120_0	8377	2400
460_0	3927	0
460_0	2001	720
WHF_1	9999	0
WHF_1	9998	900
WHF_1	9997	2400
WHF_0	9997	0
WHF_0	9998	1500
WHF_0	9999	2400
WHF_0	9998	3000
WHF_0	9997	4500
203_0	1855	0
203_0	1856	84
203_0	1851	131
203_0	1852	181
203_0	1853	217
203_0	1861	348
203_0	1862	408
203_0	1863	495
203_0	1865	598
203_0	1866	639
203_0	1868	720
203_0	1870	809
203_0	1871	842
203_0	1872	884
203_0	1873	929
203_0	1876	1032
203_0	1777	1210
203_0	1879	1307
203_0	1874	1416
203_0	1875	1462
203_0	1877	1556
203_0	1878	1680
203_0	1855	1800
725_1	7937	0
725_1	7936	44
725_1	7935	102
725_1	7934	145
725_1	7933	188
725_1	7932	235
725_1	7931	280
725_1	6939	321
725_1	6948	373
725_1	6949	426
725_1	6950	476
725_1	6951	523
725_1	6952	583
725_1	6954	650
725_1	7955	681
725_1	7954	713
725_1	7953	753
725_1	6956	813
725_1	6957	847
725_1	6958	892
725_1	6959	946
725_1	7133	1025
725_1	7132	1079
725_1	7131	1120
725_1	7129	1198
725_1	7128	1225
725_1	7126	1314
725_1	7125	1357
725_1	7124	1404
725_1	7123	1433
725_1	7122	1468
725_1	7121	1515
725_1	7120	1554
725_1	7018	1632
725_1	7017	1684
725_1	7016	1737
725_1	7015	1789
725_1	7014	1860
725_1	7013	2012
725_1	7012	2075
725_1	6212	2137
725_1	6213	2194
725_1	6214	2266
725_1	6008	2400
725_1	6010	2760
680_1	3200	0
680_1	3202	43
680_1	3204	70
680_1	3206	119
680_1	3208	176
680_1	3210	260
680_1	3212	324
680_1	3214	363
680_1	3216	408
680_1	3218	444
680_1	3220	486
680_1	3222	528
680_1	3224	562
680_1	3226	597
680_1	3228	641
680_1	3230	691
680_1	3232	727
680_1	3234	771
680_1	3236	815
680_1	3238	876
680_1	3240	924
680_1	3242	986
680_1	3244	1035
680_1	3246	1102
680_1	3008	1320
680_1	3837	2040
N8_1	8115	0
N8_1	8113	93
N8_1	8112	191
N8_1	8111	235
N8_1	8110	281
N8_1	8009	342
N8_1	8008	425
N8_1	8007	502
N8_1	8006	540
N8_1	8005	600
N8_1	8004	649
N8_1	8003	692
N8_1	8002	722
N8_1	8001	764
N8_1	4113	2049
N8_1	5500	2101
N8_1	5502	2134
N8_1	5506	2181
N8_1	5508	2211
N8_1	5510	2264
N8_1	5513	2316
N8_1	5514	2361
N8_1	5516	2400
264_0	1191	0
264_0	1194	80
264_0	1000	180
264_0	1002	300
264_0	1100	395
264_0	1062	636
264_0	1064	702
264_0	1068	942
264_0	1069	1200
740_0	6011	0
740_0	7912	294
740_0	7911	351
740_0	7909	418
740_0	7908	490
740_0	7907	560
740_0	5914	634
740_0	5915	782
740_0	5916	888
740_0	5917	966
740_0	5918	1035
740_0	5319	1146
740_0	5320	1205
740_0	5321	1276
740_0	5322	1329
740_0	5323	1412
740_0	5324	1493
740_0	5325	1604
740_0	5326	1636
740_0	5327	1686
740_0	5328	1735
740_0	5329	1804
740_0	5330	1856
740_0	5331	1930
740_0	5332	1980
264_1	1069	0
264_1	1070	403
264_1	1072	456
264_1	1001	600
264_1	1002	720
264_1	1100	864
264_1	1102	1005
264_1	1105	1200
627_0	3466	0
627_0	3468	80
627_0	3470	97
627_0	3472	129
627_0	3474	188
627_0	3476	256
627_0	3478	312
627_0	3480	344
627_0	3482	411
627_0	3010	508
627_0	3012	565
627_0	3014	677
627_0	3016	729
627_0	3018	791
627_0	3020	845
627_0	3022	888
627_0	3024	958
627_0	3026	1013
627_0	3028	1062
627_0	3030	1106
627_0	3034	1252
627_0	3036	1327
627_0	3038	1384
627_0	3040	1500
627_1	3050	0
627_1	3052	75
627_1	3054	152
627_1	3056	226
627_1	3058	283
627_1	3060	353
627_1	3062	397
627_1	3064	441
627_1	3066	482
627_1	3068	562
627_1	3070	617
627_1	3072	667
627_1	3074	725
627_1	3076	779
627_1	3078	876
627_1	3080	943
627_1	3400	1046
627_1	3500	1118
627_1	3502	1165
627_1	3504	1211
627_1	3506	1258
627_1	3508	1304
627_1	3510	1358
627_1	3512	1402
627_1	3514	1432
627_1	3466	1500
226_0	2324	0
226_0	2326	49
226_0	2328	85
226_0	2330	123
226_0	2332	178
226_0	2334	223
226_0	2336	242
226_0	2338	283
226_0	2340	317
226_0	2342	360
226_0	2344	402
226_0	2346	431
226_0	2348	497
226_0	2350	561
226_0	2352	622
226_0	2354	682
226_0	2356	761
226_0	2005	901
226_0	2001	960
226_0	2011	1049
226_0	2006	1106
226_0	2008	1154
226_0	2012	1194
226_0	2014	1260
226_0	2801	1292
226_0	2868	1380
226_0	2870	1444
226_0	2872	1482
226_0	2874	1512
226_0	2876	1560
226_0	2878	1609
226_0	2880	1680
226_0	2881	1733
226_0	2022	1860
226_0	2026	1942
226_0	2028	2006
226_0	2030	2093
226_0	2003	2160
226_0	2011	2207
226_0	2300	2312
226_0	2301	2356
226_0	2302	2397
226_0	2304	2441
226_0	2306	2467
226_0	2308	2501
226_0	2310	2526
226_0	2312	2545
226_0	2331	2580
226_0	2323	2614
226_0	2333	2644
226_0	2335	2678
226_0	2337	2704
226_0	2321	2738
226_0	2318	2777
226_0	2320	2819
226_0	2322	2845
226_0	2324	2880
280_0	1002	0
280_0	1100	33
280_0	1501	1260
280_0	1637	1325
280_0	1638	1385
280_0	1522	1406
280_0	1524	1441
280_0	1526	1474
280_0	1528	1497
280_0	1530	1539
280_0	1532	1572
280_0	1534	1640
280_0	1536	1680
280_0	1538	1722
280_0	1540	1760
280_0	1542	1787
280_0	1544	1812
280_0	1546	1845
280_0	1548	1882
280_0	1550	1915
280_0	1552	1955
280_0	1554	1984
280_0	1556	2014
280_0	1558	2054
280_0	1604	2100
280_0	1606	2148
280_0	1608	2186
280_0	1610	2220
280_0	1612	2247
280_0	1614	2274
280_0	1616	2311
280_0	1618	2340
280_0	1620	2380
280_0	1560	2420
280_0	1562	2440
280_0	1564	2505
280_0	1566	2537
280_0	1568	2587
280_0	1570	2627
280_0	1572	2651
280_0	1574	2690
280_0	1623	2769
280_0	1596	2857
280_0	1501	2880
280_0	1001	3675
280_0	1002	3709
14_1	4333	0
14_1	4381	42
14_1	5320	87
14_1	5139	240
14_1	4136	300
14_1	4135	329
14_1	4134	365
14_1	4133	406
14_1	4132	451
14_1	4131	488
14_1	4130	508
14_1	4129	560
14_1	4128	601
14_1	4127	649
14_1	4126	669
14_1	4125	704
14_1	4123	780
14_1	4122	808
14_1	4121	838
14_1	4120	891
14_1	4119	950
14_1	4118	992
14_1	4117	1033
14_1	4116	1079
14_1	4115	1171
14_1	4114	1202
14_1	4113	1284
14_1	5500	1380
14_1	5502	1467
14_1	5506	1591
14_1	5508	1672
14_1	5510	1812
14_1	5513	1950
14_1	5514	2069
14_1	5516	2160
14_1	6512	2258
14_1	6514	2363
14_1	6515	2418
14_1	6516	2439
14_1	6517	2474
14_1	6518	2512
14_1	6519	2558
14_1	6521	2689
14_1	6522	2742
14_1	6524	2765
14_1	6525	2795
14_1	6526	2839
14_1	6527	2864
14_1	6528	2924
14_1	6529	2947
14_1	6530	2976
14_1	6531	3005
14_1	6532	3030
14_1	6533	3085
14_1	6534	3119
14_1	6535	3180
14_1	6218	3358
14_1	6219	3415
14_1	6220	3492
14_1	6221	3558
14_1	6222	3714
14_1	6223	3769
14_1	6224	3840
14_1	6018	3928
14_1	6090	4113
14_0	7224	0
14_0	7223	43
14_0	7222	65
14_0	7221	128
14_0	7220	168
14_0	7219	193
14_0	7218	215
14_0	7535	300
14_0	7534	349
14_0	7533	397
14_0	7532	442
14_0	7531	468
14_0	7530	504
14_0	7529	546
14_0	7527	632
14_0	7526	658
14_0	7525	708
14_0	7524	737
14_0	7523	773
14_0	7522	796
14_0	7521	842
14_0	7520	863
14_0	7519	988
14_0	7518	1019
14_0	7517	1086
14_0	7515	1135
14_0	7514	1201
14_0	7512	1284
14_0	5000	1380
14_0	5002	1454
14_0	5515	1566
14_0	5006	1667
14_0	5008	1788
14_0	5010	1910
14_0	5012	1961
14_0	5014	2079
14_0	5111	2164
14_0	5112	2274
14_0	5113	2340
14_0	5114	2380
14_0	5115	2414
14_0	5116	2494
14_0	5117	2557
14_0	5118	2594
14_0	5119	2664
14_0	5120	2707
14_0	5121	2754
14_0	5123	2791
14_0	5124	2820
14_0	5125	2913
14_0	5126	2945
14_0	5127	2991
14_0	5128	3051
14_0	5129	3103
14_0	5130	3200
14_0	5131	3214
14_0	5132	3261
14_0	5133	3315
14_0	5134	3370
14_0	5135	3429
14_0	4136	3480
14_0	4139	3660
14_0	5323	3849
14_0	5324	3908
14_0	4333	4080
14_0	5324	4121
14_0	4333	4167
762_0	6018	0
762_0	6081	247
762_0	6234	296
762_0	6235	313
762_0	6236	333
762_0	7246	415
762_0	7245	454
762_0	7244	494
762_0	7242	552
762_0	7241	611
762_0	7240	636
762_0	7239	667
762_0	7238	701
762_0	6272	724
762_0	6273	759
762_0	6274	792
762_0	6087	807
762_0	6088	849
762_0	6089	893
762_0	6036	904
762_0	6037	932
762_0	6038	959
762_0	6039	1004
762_0	6040	1023
762_0	6041	1057
762_0	6042	1094
762_0	7042	1140
868_0	9136	0
868_0	9951	876
868_0	9953	919
868_0	9954	945
868_0	9955	978
868_0	9956	1004
868_0	9957	1041
868_0	9958	1077
868_0	9959	1107
868_0	9973	1163
868_0	9960	1223
868_0	9961	1251
868_0	9962	1288
868_0	9963	1330
868_0	9964	1369
868_0	9965	1403
868_0	9966	1428
868_0	9967	1451
868_0	9968	1500
868_0	9969	1528
868_0	9970	1556
868_0	8971	1585
868_0	8970	1613
868_0	8969	1642
868_0	8968	1677
868_0	8967	1710
868_0	9977	1774
868_0	9978	1801
868_0	9979	1860
868_0	9980	1908
868_0	9981	1928
868_0	9982	1955
868_0	9983	1980
868_0	9984	2056
868_0	9985	2100
110_0	9000	0
110_0	9002	36
110_0	9003	98
110_0	9004	128
110_0	9005	194
110_0	9007	302
110_0	9008	354
110_0	9009	442
110_0	9110	539
110_0	9111	586
110_0	9112	631
110_0	9113	745
110_0	9114	794
110_0	9115	840
110_0	9117	935
110_0	9118	995
110_0	9121	1081
110_0	9122	1114
110_0	9223	1200
110_0	9224	1232
110_0	9225	1274
110_0	9226	1303
110_0	9227	1337
110_0	9228	1383
110_0	9229	1437
110_0	9231	1508
110_0	9232	1562
110_0	9233	1612
110_0	9234	1680
110_0	9235	1712
110_0	9236	1734
110_0	9237	1760
110_0	9238	1800
110_0	9239	1829
110_0	9240	1852
110_0	9241	1883
110_0	9242	1933
110_0	9256	1972
110_0	9257	1998
110_0	9360	2160
110_0	9461	2299
110_0	9462	2460
110_0	9463	2504
110_0	9464	2553
110_0	9465	2602
110_0	9466	2678
110_0	9567	2734
110_0	9568	2808
110_0	9569	2867
110_0	9570	2938
110_0	9571	2975
110_0	9572	3021
110_0	9573	3076
110_0	9574	3116
110_0	9575	3159
110_0	9576	3233
110_0	8579	3300
110_0	9582	3365
110_0	9583	3428
110_0	9584	3489
110_0	9585	3528
110_0	9586	3570
110_0	9587	3623
110_0	9688	3698
110_0	9689	3752
110_0	9690	3803
110_0	9691	3872
110_0	9692	3939
110_0	9693	4007
110_0	9694	4072
110_0	9601	4103
110_0	9602	4149
110_0	9604	4190
110_0	9605	4260
860_1	8985	0
860_1	8984	24
860_1	8983	114
860_1	8982	140
860_1	8981	177
860_1	8980	199
860_1	8979	256
860_1	8978	313
860_1	8977	358
860_1	9967	415
860_1	9968	472
860_1	9969	505
860_1	9970	538
860_1	8971	572
860_1	8970	604
860_1	8969	637
860_1	8968	677
860_1	8967	716
860_1	8966	752
860_1	8965	785
860_1	8964	826
860_1	8963	870
860_1	8962	923
860_1	8961	958
860_1	8960	996
860_1	8973	1067
860_1	8959	1136
860_1	9954	1198
860_1	9955	1237
860_1	9956	1267
860_1	9957	1310
860_1	8952	1413
860_1	8748	1860
860_1	8147	1948
860_1	8146	2009
860_1	9157	2150
860_1	9158	2230
860_1	9199	2280
860_1	9197	2460
860_1	9136	2880
110_1	9605	0
110_1	8604	56
110_1	8602	97
110_1	8601	141
110_1	8694	168
110_1	8693	236
110_1	8692	297
110_1	8691	362
110_1	8690	407
110_1	8689	476
110_1	8588	532
110_1	8587	590
110_1	8586	642
110_1	8585	689
110_1	8584	745
110_1	8582	852
110_1	8580	900
110_1	8576	939
110_1	8575	1021
110_1	8573	1066
110_1	8572	1120
110_1	8571	1159
110_1	8570	1187
110_1	8569	1269
110_1	8568	1300
110_1	8467	1350
110_1	8466	1412
110_1	8465	1475
110_1	8464	1529
110_1	8463	1577
110_1	8462	1620
110_1	8361	1745
110_1	8360	1860
110_1	8256	2021
110_1	8242	2071
110_1	8241	2105
110_1	8240	2148
110_1	8239	2178
110_1	8237	2227
110_1	8236	2255
110_1	8235	2281
110_1	8234	2307
110_1	8233	2357
110_1	8232	2409
110_1	8231	2472
110_1	8229	2542
110_1	8228	2585
110_1	8227	2617
110_1	8226	2654
110_1	8225	2680
110_1	8224	2719
110_1	8123	2760
110_1	8122	2840
110_1	8121	2880
110_1	8118	2954
110_1	8117	3012
110_1	8116	3066
110_1	8115	3120
110_1	8113	3236
110_1	8112	3359
110_1	8111	3415
110_1	8110	3473
110_1	8009	3550
110_1	8008	3654
110_1	8007	3750
110_1	8006	3798
110_1	8005	3866
110_1	8004	3952
110_1	8003	4027
110_1	8000	4147
110_1	9000	4200
37_0	5520	0
37_0	5012	23
37_0	5015	119
37_0	5911	202
37_0	5912	250
37_0	5913	319
37_0	5914	491
37_0	5915	660
37_0	5916	747
37_0	5917	811
37_0	5918	868
37_0	5319	960
37_0	5380	1032
37_0	5381	1167
37_0	5382	1229
37_0	5383	1259
37_0	5384	1320
37_0	5385	1379
37_0	5386	1438
37_0	5388	1522
37_0	5389	1611
37_0	5390	1706
37_0	5391	1780
37_0	5392	1850
37_0	5393	1888
37_0	5394	1924
37_0	5395	1964
37_0	5327	2160
860_0	9199	0
860_0	9197	300
860_0	8157	396
860_0	9146	526
860_0	9147	587
860_0	9748	636
860_0	9951	1062
860_0	9953	1109
860_0	9954	1138
860_0	9955	1175
860_0	9956	1203
860_0	9957	1244
860_0	9958	1283
860_0	9959	1315
860_0	9973	1376
860_0	9960	1442
860_0	9961	1472
860_0	9962	1512
860_0	9963	1558
860_0	9964	1600
860_0	9965	1637
860_0	9966	1664
860_0	9967	1689
860_0	9968	1743
860_0	9969	1774
860_0	9970	1805
860_0	8971	1837
860_0	8970	1868
860_0	8969	1900
860_0	8968	1938
860_0	8967	1975
860_0	9977	2045
860_0	9978	2074
860_0	9979	2138
860_0	9980	2191
860_0	9981	2213
860_0	9982	2243
860_0	9983	2270
860_0	9984	2353
860_0	9985	2400
37_1	4396	0
37_1	4395	85
37_1	4394	138
37_1	4393	175
37_1	4392	218
37_1	4391	304
37_1	4390	389
37_1	4389	481
37_1	4388	563
37_1	4387	614
37_1	4386	666
37_1	4385	725
37_1	4384	799
37_1	4383	854
37_1	4382	891
37_1	4381	956
37_1	4320	1129
37_1	4319	1200
37_1	4918	1294
37_1	4917	1352
37_1	4916	1448
37_1	4915	1560
37_1	4914	1884
37_1	4913	2119
37_1	4912	2229
37_1	4911	2315
37_1	5519	2588
37_1	5520	2700
736_1	4396	0
736_1	4395	67
736_1	4394	109
736_1	4393	138
736_1	4392	172
736_1	4391	240
736_1	4390	308
736_1	4389	381
736_1	4388	446
736_1	4387	486
736_1	4386	527
736_1	4385	574
736_1	4384	632
736_1	4383	675
736_1	4382	704
736_1	4381	755
736_1	4320	893
736_1	4319	943
736_1	4918	1039
736_1	4917	1098
736_1	4916	1196
736_1	4915	1308
736_1	6906	1468
736_1	6908	1596
736_1	6909	1658
736_1	6013	1894
736_1	6010	1980
736_1	6013	2068
736_1	6010	2099
52_0	6010	0
52_0	5000	420
52_0	5002	515
52_0	5515	658
52_0	5006	787
52_0	5008	941
52_0	5010	1096
52_0	5012	1161
52_0	5014	1311
52_0	5016	1440
52_0	5018	1480
52_0	5020	1508
52_0	5022	1540
52_0	5024	1562
52_0	5025	1592
52_0	5026	1641
52_0	5028	1708
52_0	3260	1778
52_0	3262	1944
52_0	3264	1975
52_0	3266	2083
52_0	3600	2197
52_0	3602	2226
52_0	3604	2269
52_0	3606	2291
52_0	3608	2340
52_0	3516	2388
52_0	3518	2448
52_0	3520	2508
52_0	3522	2557
52_0	3524	2602
52_0	3526	2641
52_0	3528	2685
52_0	3530	2713
52_0	3532	2763
52_0	3534	2820
52_0	3702	2842
52_0	3704	2875
