stop_id	stop_code	stop_name	stop_desc	stop_lat	stop_lon	zone_id	location_type	parent_station
1825	1825	State Highway 2 at Ahikouka Road	SH2 at Ahikouka	-41.06404109	175.4884633	12	0	
6216	6216	Waitoa Road at Bus Tunnel	WaitoaRd at Tnnl	-41.30220991	174.7920934	2	0	
3277	3277	Melksham Drive at Mauldeth Terrace	MelkshamDr at Mauldeth	-41.19829559	174.8075856	3	0	
8240	8240	Reynolds Street (near 140)	ReynoldsSt (140)	-41.17325124	174.9591543	5	0	
5388	5388	Croydon Street at Versailles Street	CroydonSt at Versailles	-41.29186529	174.747259	3	0	
6417	6417	Adelaide Road at Hall Street (near 261)	AdelaideRd at Hall (261)	-41.31086678	174.7769145	2	0	
4455	4455	Bombay Street (near 7)	BombaySt (7)	-41.24935254	174.7824071	3	0	
9327	9327	Horoeka Street at Lowry Crescent (near 52)	HoroekaSt at Lowry (52)	-41.17225747	174.9908332	6	0	
8216	8216	Major Drive at Ilam Grove (near 194)	MajorDr at Ilam (194)	-41.17616102	174.936233	5	0	
8377	8377	Stokes Valley Terminus - Rakau Grove	StokesVlyTmns-RakauGrv	-41.19371071	174.9846864	6	0	
4928	4928	Pembroke Road at Huntingdon Street	PembrokeRd at Huntingdon	-41.27394318	174.7585879	2	0	
6212	6212	Elizabeth Street (near 7)	ElizabethSt (7)	-41.2958103	174.7836717	1	0	
2588	2588	Eskdale Road at Forth Place (near 16)	EskdaleRd at Forth (16)	-41.11049085	174.8657035	5	0	
3016	3016	Branscombe Street (near 5)	BranscombeSt (5)	-41.21590044	174.8020157	3	0	
5140	5140	Curtis Street opposite Randwick Road (School Stop)	Curtis opp Randwich (sch)	-41.278999	174.755281	2	0	
5931	5931	Mairangi Road (near 217)	MairangiRd (217)	-41.26906555	174.7635728	2	0	
7265	7265	Nevay Road opposite Glenville Road	NevayRd opp Glenville	-41.3015972	174.8291261	3	0	
3606	3606	Newlands Road at Stella Grove (near 143)	NewlandsRd at Stella (143)	-41.22653009	174.8191297	3	0	
3618	3618	Helston Road (near 142)	HelstonRd (142)	-41.21704301	174.8152881	3	0	
2872	2872	Takapuwahia Drive at Rangituhi Crescent (near 17)	TakapuwahiaDr at Rangituhi (17)	-41.12592912	174.8296201	5	0	
1606	1606	Field Way at Hughes Street	FieldWay at Hughes	-40.85547044	175.0318539	10	0	
2880	2880	Prosser Street (near 22)	ProsserSt (22)	-41.13334879	174.8333505	5	0	
2527	2527	St Theresa's School (school stop)	StTheresa'sSch (sch)	-41.08449338	174.8694493	6	0	
6274	6274	Para Street at Holy Cross School	ParaSt at HolyCrossSch	-41.31731882	174.8193826	3	0	
3912	3912	Main Road Tawa at Redwood Avenue	MainRdTawa at Redwood	-41.17761303	174.8252858	4	0	
1608	1608	Field Way at William Street	FieldWay at William	-40.8528953	175.0348596	10	0	
4924	4924	Northland Road at Military Road	NorthlandRd at Military	-41.2794222	174.7599418	2	0	
4428	4428	Homebush Road (near 67)	HomebushRd (67)	-41.24714809	174.8082447	3	0	
1416	1416	The Parade (near 116)	Parade (116)	-40.97761821	174.9568585	8	0	
7253	7253	Akaroa Drive at Maupuia Road	AkaroaDr at Maupuia	-41.30919943	174.814498	3	0	
8737	8737	Seaview Marina - Seaview Road	SeaviewMarina-SeaviewRd	-41.24959152	174.9079668	4/5	0	
5383	5383	Messines Road (near 15)	MessinesRd (15)	-41.28535188	174.7491152	3	0	
7247	7247	Park Road (near 99) (school stop)	ParkRd (99) (sch)	-41.31118343	174.8200482	3	0	
6755	6755	Farnham Street at Vogeltown Terminus	FarnhamSt at VogeltownTmns	-41.31990528	174.7690357	2	0	
8256	8256	High Street at The Glade	HighSt at Glade	-41.16679698	174.9679016	5	0	
8059	8059	Acacia Avenue opposite Camellia Terrace	AcaciaAve opp Camellia	-41.20516269	174.876501	4	0	
7920	7920	Riddiford Street at Gordon Street	RiddifordSt at Gordon	-41.31536587	174.7802983	2	0	
8696	8696	Gillespies Road (near 18) (school stop)	GillespiesRd (18) (sch)	-41.08915886	175.1002326	7	0	
1154	1154	Manly Street at Nathan Avenue	ManlySt at Nathan	-40.88447481	174.9847596	9	0	
1140	1140	Manly Street (near 108)	ManlySt (108)	-40.88277302	174.9862181	9	0	
1957	1957	Manakau - Honi Taipua Street (opposite)	Manakau-HoniTaipuaSt (opp)	-40.713987	175.217128		0	
9420	9420	Pinehill Crescent near Resinosa Street	PinehillCres nr Resinosa	-41.14467704	175.0280089	6	0	
6129	6129	The Parade (near 21)	Parade (21)	-41.32939592	174.7739918	3	0	
2764	2764	Discovery Drive (near 78)	DiscoveryDr (78)	-41.11621706	174.890163	6	0	
3462	3462	Paparangi School - Beazley Avenue	PaparangiSch-BeazleyAve	-41.21481444	174.8195207	3	0	
8121	8121	Ropata Medical Centre (opposite)	RopataMedicalCtr (opp)	-41.20396664	174.9163008	4	0	
6331	6331	Onepu Road at Apu Crescent (near 181)	OnepuRd at Apu (181)	-41.32733309	174.7954049	3	0	
2873	2873	Titahi Bay Road at Semple Street	TitahiBayRd at Semple	-41.12899546	174.8363787	5	0	
1271	1271	Guildford Drive at Santa Teresa Court	GuildfordDr at SantaTeresa	-40.89307539	174.9984622	9	0	
8571	8571	Fergusson Drive at Refreshment Place	FergussonDr at Refreshment	-41.12854781	175.0487163	7	0	
7259	7259	Kaikoura Street (near 102)	KaikouraSt (102)	-41.30262759	174.8204201	3	0	
5319	5319	Karori Tunnel - Stop B	KaroriTnl-B	-41.2873982	174.7566931	2	0	
2525	2525	Plimmerton School (school stop)	PlimmertonSch (sch)	-41.081001	174.866006	6	0	
1931	1931	High Street South at Diamond Street	HighStS at Diamond	-41.03632479	175.5163242	13	0	
2328	2328	Sievers Grove (near 177)	SieversGrv (177)	-41.1486498	174.8621378	5	0	
7726	7726	The Ridgeway at Mornington Road	Ridgeway at Mornington	-41.31600062	174.7652266	2	0	
2312	2312	Champion Street (near 205)	ChampionSt (205)	-41.14032828	174.8642853	5	0	
TAWA2	TAWA2	Tawa Station	TawaStn	-41.169105	174.828352	4	0	TAWA	
5380	5380	Zealandia - Birdwood Street	Zealandia-BirdwoodSt	-41.28671615	174.7541671	2/3	0	
2162	2162	Warspite Avenue at Castor Crescent (near 50)	WarspiteAve at Castor (50)	-41.13925298	174.8694972	5	0	
5022	5022	Thorndon Quay (near 199)	ThorndonQy (199)	-41.27160957	174.7818187	1	0	
8413	8413	Field Street (near 97)	FieldSt (97)	-41.15480086	175.0105643	6	0	
2812	2812	Te Hiko Street (near 8)	TeHikoSt (8)	-41.12413496	174.8349999	5	0	
5343	5343	Sunshine Avenue at Percy Dyett Drive	SunshineAve at PercyDyett	-41.28368269	174.7258403	3	0	
7023	7023	Crawford Road opposite Wellington Road	CrawfordRd opp Wellington	-41.31346538	174.7894094	2	0	
8249	8249	High Street at Burcham Street (near 1112)	HighSt at Burcham (1112)	-41.18656216	174.9550203	5	0	
8303	8303	Holborn Drive at Stokes Valley Road	HolbornDr at StokesVly	-41.16400436	174.9836703	6	0	
5344	5344	Sunshine Avenue at Victory Avenue	SunshineAve at Victory	-41.2824333	174.7276632	3	0	
1956	1956	Manakau - Honi Taipua Street	Manakau-HoniTaipuaSt	-40.713955	175.217066		0	
7732	7732	Priscilla Crescent at Breton Grove	PriscillaCres at Breton	-41.32236741	174.7670712	2	0	
7281	7281	Wilberforce Street opposite Madison Place	WilberforceSt opp Madison	-41.32271044	174.8222107	3	0	
8229	8229	High Street at Gordon Street	HighSt at Gordon	-41.19423821	174.943205	5	0	
1146	1146	Kapiti Road at Golf Road	KapitiRd at Golf	-40.89164135	174.9823947	9	0	
6793	6793	Ohiro Road (near 381)	OhiroRd (381)	-41.31588276	174.7611615	2	0	
2724	2724	Discovery Drive at The Haven (near 87)	DiscoveryDr at Haven (87)	-41.11518949	174.8978752	6	0	
3072	3072	Branscombe Street at Lomita Road	BranscombeSt at Lomita	-41.21728266	174.8000257	3	0	
4408	4408	Perth Street at Crofton Road (near 1)	PerthSt at Crofton (1)	-41.25478075	174.7750352	3	0	
2840	2840	John Street (near 6)	JohnSt (6)	-41.10130695	174.8374602	5	0	
4352	4352	Karori West - Montgomery Avenue	KaroriW-MontgomeryAve	-41.2779207	174.7282606	3	0	
7518	7518	Oriental Parade (near 328)	OrientalPde (328)	-41.28913951	174.7977585	1	0	
7418	7418	Adelaide Road opposite Stoke Street	AdelaideRd opp Stoke	-41.31421831	174.7756915	2	0	
2750	2750	James Cook Drive at Endeavour Park	JamesCookDr at EndeavourPk	-41.11042932	174.9025018	6	0	
6271	6271	Awa Road at Totara Road (near 32)	AwaRd at Totara (32)	-41.31235686	174.825576	3	0	
9350	9350	Park Road at Chilean Embassy (near 71)	ParkRd at ChileanEmb (71)	-41.18824009	174.9195383	5	0	
5941	5941	Raroa Road (near 4)	RaroaRd (4)	-41.28777109	174.7558672	2	0	
7217	7217	Hataitai - Stop A	Hataitai-A	-41.3039399	174.793724	2	0	
4366	4366	Hazlewood Avenue (near 30)	HazlewoodAve (30)	-41.29304814	174.7225691	3	0	
9574	9574	Fergusson Drive at Broadway Shops	FergussonDr at BroadwayShops	-41.12557238	175.0589872	7	0	
7543	7543	Evans Bay Parade (near 98)	EvansBayPde (98)	-41.29263347	174.8025738	2	0	
TAKA1	TAKA1	Takapu Road Station	TakapuRdStn	-41.18528848	174.8283009	4	0	TAKA	
1068	1068	Ruapehu Street at Riwai Street	RuapehuSt at Riwai	-40.92501335	175.0110628	9	0	
7566	7566	Palliser Road (near 45)	PalliserRd (45)	-41.29397609	174.797356	2	0	
3512	3512	Helston Road at Jane Grove	HelstonRd at Jane	-41.217437	174.819719	3	0	
8503	8503	Totara Park Road (near 68)	TotaraPkRd (68)	-41.11211698	175.0809565	7	0	
1411	1411	Wellington Road (near 57)	WgtnRd (57)	-40.98503644	174.9542035	8	0	
8704	8704	Bell Road at Parkside Road	BellRd at Parkside	-41.23452599	174.9148069	4	0	
1192	1192	Arawhata Road at Greenwood Place	ArawhataRd at Greenwood	-40.90966691	175.0026426	9	0	
6086	6086	Hobart Street at Devonshire Road	HobartSt at Devonshire	-41.32175367	174.8133269	3	0	
1883	1883	Cornwall Street at Pownall Street	CornwallSt at Pownall	-40.95227585	175.6416711	14	0	
7548	7548	Cog Park (opposite)	CogPk (opp)	-41.30460136	174.8006834	2	0	
7146	7146	Murchison Street opposite Happy Valley Park	MurchisonSt opp HappyVlyPk	-41.33376808	174.7578192	3	0	
9415	9415	Field Street (near 8)	FieldSt (8)	-41.149328	175.009283	6	0	
1898	1898	Upper Plain Road - Western Plains Plaza	UpperPlainRd-WPlainsPlaza	-40.94257009	175.6328505	14	0	
1939	1939	Taratahi - SH2 at East Taratahi Road	Taratahi-SH2 at ETaratahi	-40.98158186	175.5846028	13	0	
1358	1358	Teoti Street at Tahi Road	TeotiSt at Tahi	-40.90279503	174.979926	9	0	
1436	1436	Rosetta Road (near 251)	RosettaRd (251)	-40.92440783	174.978386	9	0	
1831	1831	Carterton - High Street South (near 318)	Carterton-HighStS (318)	-41.03596221	175.5164294	13	0	
2852	2852	Downes Street near Dimock Street	DownesSt nr Dimock	-41.10587266	174.8448517	5	0	
2744	2744	Samwell Drive (opposite 53)	SamwellDr (opp 53)	-41.1124331	174.906609	6	0	
8588	8588	Mangaroa Hill Road (near 4)	MangaroaHillRd (4)	-41.11294257	175.0950359	7	0	
1930	1930	Carterton - High Street South (near 439)	Cartertion-HighStS (439)	-41.04047833	175.5117241	13	0	
8057	8057	Maungaraki Shops (opposite)	Maungaraki Shops (opp)	-41.2090871	174.8788793	4	0	
9146	9146	Wainui Road at Our Lady Of The Rosary (near 11)	WainuiRd at OurLady (11)	-41.2251551	174.9150107	4	0	
1804	1804	State Highway 53 at Te Maire Road (hail and ride)	SH53 at TeMaire (h/r)	-41.17390718	175.4002364	12	0	
6256	6256	Kaikoura Street at Akaroa Drive (near 3)	KaikouraSt at Akaroa (3)	-41.30725787	174.8176694	3	0	
8292	8292	Naenae Road at Kowhai Street (near 294)	NaenaeRd at Kowhai (294)	-41.19510653	174.956474	5	0	
8983	8983	Nelson Crescent at Miles Crescent	NelsonCres at Miles	-41.25556389	174.9493189	5	0	
6273	6273	Para Street opposite Miramar Central School	ParaSt opp MiramarCtrlSch	-41.31513727	174.820636	3	0	
9402	9402	Blue Mountains Road at Chichester Drive	BlueMtnsRd at Chichester	-41.15883365	175.0168849	6	0	
1468	1468	The Esplanade at Kainui Road	Esplanade at Kainui	-40.93861781	174.9744151	9	0	
5946	5946	Highbury Road at Disley Street (near 25)	HighburyRd at Disley (25)	-41.29255936	174.7549208	2	0	
8409	8409	Blue Mountains Road near Pinehaven Road (hail and ride) (school stop)	BlueMtnsRd nr Pinehaven (h/r) (sch)	-41.155	175.014415	6	0	
7042	7042	Seatoun Park - Hector Street	SeatounPk-HectorSt	-41.32536278	174.8346616	3	0	
4913	4913	The Terrace at Dalmuir Lane (near 130)	Terrace at Dalmuir (130)	-41.28351574	174.7744747	1	0	
1308	1308	Raumati Road at Kiwi Road	RaumatiRd at Kiwi	-40.92031181	174.9861014	9	0	
4395	4395	Beauchamp Street opposite Dasent Street	BeauchampSt opp Dasent	-41.28767372	174.7385491	3	0	
8584	8584	Fergusson Drive at Kashmir Avenue (near 1016)	FergussonDr at Kashmir (1016)	-41.12103551	175.0808809	7	0	
8414	8414	Field Street at Kurth Crescent	FieldSt at Kurth	-41.15281825	175.0106228	6	0	
4407	4407	Perth Street at Orari Street Walkway (near 15)	PerthSt at OrariStWkway (15)	-41.25462091	174.773718	3	0	
7907	7907	The Terrace opposite MacDonald Crescent	Terrace opp MacDonaldCres	-41.2909638	174.7708808	1	0	
3414	3414	Newlands College - Bracken Road (opposite)	NewlandsColl-BrackenRd (opp)	-41.21917703	174.8227432	3	0	
5126	5126	Wilton Road opposite Blackbridge Road	WiltonRd opp Blackbridge	-41.26165091	174.7675817	2	0	
8207	8207	Naenae College - Daysh Street	NaenaeColl-DayshSt	-41.19818174	174.9390286	5	0	
7049	7049	Breaker Bay Road at Reef Bay (near 160)	BreakerBayRd at ReefBay (160)	-41.33823947	174.8235501	3	0	
9499	9499	Silverstream School - Whitemans Road (opposite) (school stop)	SilverstreamSch-WhitemansRd (opp) (sch)	-41.148178	175.012026	6	0	
8573	8573	Fergusson Drive opposite Golders Road	FergussonDr opp Golders	-41.12588287	175.0567336	7	0	
5130	5130	Warwick Street at Wilton Road	WarwickSt at Wilton	-41.268302	174.75963	2	0	
2348	2348	Champion Street at Hereford Street (near 138)	ChampionSt at Hereford (138)	-41.13614299	174.8613073	5	0	
7292	7292	Tannadyce Street (near 27)	TannadyceSt (27)	-41.32972388	174.8244572	3	0	
8504	8504	Totara Park - Tulsa Park	TotaraPk-TulsaPk	-41.10769734	175.0812932	7	0	
1612	1612	Rutherford Street at Freyberg Crescent	RutherfordSt at Freyberg	-40.85527789	175.0376611	10	0	
1206	1206	Te Roto Drive at Manchester Street	TeRotoDr at Manchester	-40.90393186	175.0009261	9	0	
8099	8099	Korokoro - Titiro Moana Road	Korokoro-TitiroMoanaRd	-41.2117177	174.866669	4	0	
3218	3218	Westchester Drive (near 111)	WestchesterDr (111)	-41.20258691	174.8066593	3	0	
8332	8332	Thomas Street at Wagon Road (near 47)	ThomasSt at Wagon (47)	-41.16143939	174.9836784	6	0	
7241	7241	Miramar - Darlington Road (near 124)	Miramar-DarlingtonRd (124)	-41.30571237	174.8261227	3	0	
1974	1974	Kuripuni Street at Timms Place	KuripuniSt at Timms	-40.96319427	175.6549176	14	0	
1760	1760	Tasman Road at Robert McKeen Street	TasmanRd at RobertMcKeen	-40.74406059	175.1210745	13	0	
8178	8178	Bell Road at Gracefield School (near 23)	BellRd at GracefieldSch (23)	-41.23200519	174.9147334	4	0	
8464	8464	Fergusson Drive opposite Kiwi Street	FergussonDr opp Kiwi	-41.14375789	175.0188058	6	0	
2902	2902	Te Pene Avenue at Te Puke Street (near 86)	TePeneAve at TePuke (86)	-41.11337724	174.8374395	5	0	
MELL	MELL	Melling Station	MellingStn	-41.20348555	174.9054004	4	0	
8961	8961	Wellington Road at Parkway (near 13)	WgtnRd at Pkway (13)	-41.25479001	174.9471474	5	0	
7151	7151	Happy Valley Road (near 71) (school stop)	HappyVlyRd (71) (sch)	-41.34084977	174.7600414	3	0	
9225	9225	High Street at Thornycroft Avenue (near 773)	HighSt at Thornycroft (773)	-41.20182106	174.9315034	5	0	
8369	8369	Stokes Valley Road at Delaney Park	StokesVlyRd at DelaneyPk	-41.17601471	174.9818869	6	0	
2544	2544	Ayton Drive (near 33)	AytonDr (33)	-41.11050598	174.892381	6	0	
9007	9007	Cuba Street opposite Heretaunga Street	CubaSt opp Heretaunga	-41.22672754	174.8852303	4	0	
9079	9079	Mulberry Street (near 80) (school stop)	MulberrySt (80) (sch)	-41.20997	174.887209	4	0	
8112	8112	Victoria Street at Weltec - Block F (near 64)	VictoriaSt at Weltec-BlockF (64)	-41.21377101	174.8953549	4	0	
1256	1256	Martin Road at Arnold Grove (near 17)	MartinRd at Arnold (17)	-40.88534755	174.9921766	9	0	
5332	5332	Karori - Karori Road	Karori-KaroriRd	-41.2883212	174.7239003	3	0	
7424	7424	Berhampore Shops - Adelaide Road	BerhamporeShops-AdelaideRd	-41.31962957	174.775241	2	0	
9349	9349	Park Road at Redvers Drive	ParkRd at Redvers	-41.1904908	174.9196041	5	0	
7252	7252	Maupuia Road at Aranui Street (near 60)	MaupuiaRd at Aranui (60)	-41.31190549	174.8139125	3	0	
8163	8163	Knights Road opposite Chilton St James School	KnightsRd opp ChiltonSch	-41.21208	174.91224	4	0	
1860	1860	Masterton Recreation Centre	MastertonRecCtr	-40.94763312	175.6672638	14	0	
8851	8851	Muritai Road at Titoki Street	MuritaiRd at Titoki	-41.29509667	174.8959165	6	0	
8058	8058	Dowse Drive at Acacia Avenue (near 208)	DowseDr at Acacia (208)	-41.20521189	174.8790069	4	0	
9002	9002	Jackson Street at Te Puni Street (eastbound)	JacksonSt at TePuni (e)	-41.22291351	174.8705664	4	0	
8054	8054	Dowse Drive (near 82)	DowseDr (82)	-41.21249853	174.8795733	4	0	
2955	2955	Te Pene Avenue at Niblick Lane	TePeneAve at Niblick	-41.10853247	174.8362326	5	0	
4450	4450	Ottawa Road (near 54)	OttawaRd (54)	-41.24839194	174.7746236	3	0	
1100	1100	Rimu Road at Civic Centre	RimuRd at CivicCtr	-40.91540812	175.0040033	9	0	
9417	9417	Pempsey Street at Gloucester Street (near 3)	PempseySt at Gloucester (3)	-41.14739016	175.0171299	6	0	
6782	6782	Aro Street at Ohiro Road	AroSt at Ohiro	-41.29602594	174.7697039	1	0	
9069	9069	Pokohiwi Road (near 29)	PokohiwiRd (29)	-41.20334136	174.888733	4	0	
6532	6532	Waipapa Road at Peranga Terrace (near 31)	WaipapaRd at Peranga (31)	-41.30059563	174.8002849	2	0	
5492	5492	Thorndon Quay at Motorway (near 248 - Southbound)	ThorndonQy at Motorway (248 Sthbnd)	-41.2699229	174.7811739	1	0	
9178	9178	Bell Road at Gracefield School (near 18)	BellRd at GracefieldSch (18)	-41.23200321	174.9148526	4	0	
1374	1374	Alexander Road (near 16)	AlexanderRd (16)	-40.91686807	174.9820797	9	0	
5942	5942	Moana Road (near 15)	MoanaRd (15)	-41.28823219	174.7551631	2	0	
SIML	SIML	Simla Crescent Station	SimlaCresStn	-41.24679734	174.7843365	3	0	
9691	9691	Akatarawa Road at Brown Owl Shops	AkatarawaRd BrownOwlShops	-41.10309571	175.0966281	7	0	
9623	9623	Plateau Road (near 91)	PlateauRd (91)	-41.09633621	175.1360621	8	0	
9202	9202	Oxford Terrace at Mitchell Street (near 118)	OxfordTce at Mitchell (118)	-41.20650851	174.9312835	5	0	
8374	8374	Stokes Valley Road at Manuka Street (near 370)	StokesVlyRd at Manuka (370)	-41.18348068	174.9824698	6	0	
9111	9111	Victoria Street at Alice Street (near 85)	VictoriaSt at Alice (85)	-41.21498063	174.8930042	4	0	
2560	2560	Leeward Drive (near 53)	LeewardDr (53)	-41.10735803	174.883973	6	0	
2108	2108	Holy Family School - Mungavin Avenue	HolyFamilySch-MungavinAve	-41.14031142	174.8597571	5	0	
4326	4326	Karori Road at Reading Street	KaroriRd at Reading	-41.28392101	174.7400474	3	0	
6289	6289	Beacon Hill Road opposite Tannadyce Street	BeaconHillRd opp Tannadyce	-41.3262573	174.8280599	3	0	
1382	1382	Rimu Road (near 7)	RimuRd (7)	-40.92394137	174.9949981	9	0	
8100	8100	Oxford Terrace opposite Epuni Street	OxfordTce opp EpuniSt	-41.2097354	174.926846	4	0	
1779	1779	Martinborough – Town Hall	Martinborough-TownHall	-41.21875525	175.4611403	13	0	
2726	2726	Discovery Drive (near 109)	DiscoveryDr (109)	-41.11606233	174.8995678	6	0	
1859	1859	River Road at Church Street	RiverRd at Church	-40.9607812	175.671239	14	0	
7515	7515	Oriental Parade at Oriental Terrace	OrientalPde at Oriental	-41.29143216	174.7929868	1	0	
6087	6087	Ira Street at Miramar Avenue	IraSt at Miramar	-41.31812155	174.8198828	3	0	
6558	6558	Hataitai Road (near 90)	HataitaiRd (90)	-41.3001772	174.7982429	2	0	
1520	1520	Ngarara Road at Te Moana Road (school stop)	NgararaRd at TeMoana (sch)	-40.87889528	175.0519145	10	0	
3002	3002	Johnsonville Road (Opposite Shopping Centre)	JohnsonvilleRd (OppShoppingCntr)	-41.22377449	174.8073827	3	0	
4943	4943	Moana Road (near 46)	MoanaRd (46)	-41.28949451	174.7550775	2	0	
2866	2866	Titahi Bay Road opposite Whanga Crescent Walkway	TitahiBayRd opp WhangaCresWlkway	-41.11930921	174.8391972	5	0	
8247	8247	High Street opposite Avalon Intermediate School	HighSt opp AvalonIntSch	-41.18970192	174.9504635	5	0	
6716	6716	Brooklyn Road at Washington Avenue	BrooklynRd at Washington	-41.30283723	174.7660659	2	0	
2810	2810	Takapuwahia Drive at Te Hiko Street (near 60)	TakapuwahiaDr at TeHiko (60)	-41.12436651	174.8317647	5	0	
2814	2814	Whitireia Polytechnic - Titahi Bay Road (opposite)	WhitireiaPolytech-TitahiBayRd (opp)	-41.12411127	174.8370119	5	0	
8172	8172	Riverside Drive at Guthrie Street (near 57)	RiversideDr at Guthrie (57)	-41.2226991	174.9218582	4	0	
7952	7952	Buckley Road (opposite 143)	BuckelyRd (opp 143)	-41.3392639	174.7811522	3	0	
1953	1953	St Matthew's College (opposite)	StMatthewsColl (opp)	-40.94496793	175.6500511	14	0	
1839	1839	Taratahi - SH2 at Wiltons Road	Taratahi-SH2 at Wiltons	-40.98084328	175.5854059	13	0	
6956	6956	Melrose Road opposite Southgate Road (near 76)	MelroseRd opp Southgate (76)	-41.3377152	174.7807125	3	0	
7541	7541	Evans Bay Parade opposite Little Karaka Bay	EvansBayPde opp LittleKarakaBay	-41.28956112	174.8032058	2	0	
3952	3952	Main Road Tawa at McLellan Street	MainRdTawa at McLellan	-41.1614516	174.8276976	4	0	
3936	3936	Kenepuru Drive at Bishop Viard College	KenepuruDr at BishopViardColl	-41.1405085	174.8418904	5	0	
3276	3276	Westchester Drive at Amesbury Drive	WestchesterDr at Amesbury	-41.20243108	174.8065973	3	0	
3904	3904	Middleton Road (near 409)	MiddletonRd (409)	-41.19563331	174.8239178	3	0	
6127	6127	Adelaide Road (near 559)	AdelaideRd (559)	-41.32467516	174.775139	2	0	
1954	1954	Cole Street (Marae Health Centre)	ColeSt (MaraeHealthCtr)	-40.94620051	175.6473683	14	0	
1871	1871	Keir Crescent at Hinau Street	KeirCres at Hinau	-40.94062272	175.6782655	14	0	
8903	8903	Wainuiomata Road at Davis Grove (near 109)	WainuiomataRd at Davis (109)	-41.25920843	174.9361779	5	0	
7570	7570	Alexandra Road (near 14)	AlexandraRd (14)	-41.29622692	174.7974178	2	0	
8115	8115	Lower Hutt - Queensgate - Stop B	LowerHutt-B	-41.21001241	174.9047884	4	0	
6546	6546	Greta Point - Evans Bay Parade	GretaPt-EvansBayPde	-41.30213455	174.8044392	2	0	
6014	6014	Adelaide Road at Basin Reserve (near 13)	AdelaideRd at Basin (13)	-41.30163532	174.7797694	1/2	0	
6791	6791	Ohiro Road at Taft Street	OhiroRd at Taft	-41.30919459	174.7626538	2	0	
6531	6531	Arawa Road at Waipapa Road	ArawaRd at Waipapa	-41.29992156	174.8014241	2	0	
2500	2500	RNZ Police College - Papakowhai Road (opposite)	RNZPC (opp Papakowhai)	-41.12061345	174.8580097	5	0	
6553	6553	St Patrick's College - Evans Bay Parade	StPat'sColl-EvansBayPde	-41.31401	174.79561	2/3	0	
4420	4420	Everest Street opposite Ganges Road	EverestSt opp Ganges	-41.24842286	174.7935187	3	0	
7020	7020	Constable Street at Riddiford Street	ConstableSt at Riddiford	-41.31369064	174.7806946	2	0	
9846	9846	Days Bay - Moana Road (opposite)	DaysBay-MoanaRd (opp)	-41.28277133	174.905948	6	0	
8201	8201	Oxford Terrace at Epuni Station	OxfordTce-EpuniStn	-41.20818	174.92906	4/5	0	
8349	8349	Park Road at Palm Grove	ParkRd at Palm	-41.19075493	174.9199695	5	0	
9920	9920	Hine Road (near 97)	HineRd (97)	-41.27475173	174.9650526	5	0	
4917	4917	Kelburn Village - Upland Road (near 94)	KelburnVlg-UplandRd (94)	-41.28902492	174.7622301	2	0	
2134	2134	Rangikura School - Conclusion Street	RangikuraSch-ConclusionSt	-41.1175586	174.8711331	5	0	
6951	6951	Buckley Road (near 109)	BuckleyRd (109)	-41.33690719	174.782933	3	0	
6571	6571	Alexandra Road at Upoko Road	AlexandraRd at Upoko	-41.29761097	174.7953059	2	0	
8501	8501	Totara Park Road at Fergusson Drive (near 8)	TotaraPkRd at Fergusson (8)	-41.11902493	175.0824849	7	0	
9527	9527	Ararino Street at Ranfurly Street (near 32)	ArarinoSt at Ranfurly (32)	-41.1355122	175.0420231	7	0	
9369	9369	Stokes Valley Road (near 225)	StokesVlyRd (225)	-41.17628068	174.9821334	6	0	
9361	9361	Stokes Valley Entrance - Stop A	StokesVlyEntr-A	-41.16163365	174.9822581	6	0	
9147	9147	Waiwhetu - Wainui Road (near 61)	Waiwhetu-WainuiRd (61)	-41.22853846	174.9173763	4	0	
3266	3266	Ngauranga Gorge (Kiwi Point)	NgaurangaGorge (KiwiPt)	-41.23835001	174.8056109	3	0	
7221	7221	Hamilton Road at Wellington Road (near 124)	HamiltonRd at Wellington (124)	-41.31170466	174.7935129	2	0	
2928	2928	Pikarere Street (near 117)	PikarereSt (117)	-41.11150518	174.8248822	5	0	
9134	9134	Harbour View Road at Gaskill Grove (school stop)	HarbourViewRd at Gaskill (sch)	-41.20351823	174.9026723	4	0	
2318	2318	Sievers Grove (near 216)	SieversGrv (216)	-41.14589364	174.8616062	5	0	
1108	1108	Arawhata Road opposite Marere Avenue	ArawhataRd opp Marere	-40.90456454	175.0111553	9	0	
2790	2790	Whenua Tapu Cemetery	WhenuaTapuCmtry	-41.0577149	174.8737348	6	0	
9297	9297	Taita Station - Eastern Hutt Road - Stop D	TaitaStn-EHuttRd-D	-41.180867	174.9615273	5	0	
7242	7242	Darlington Road (near 188)	DarlingtonRd (188)	-41.30197289	174.8271974	3	0	
6245	6245	Miramar North Road (near 98)	MiramarNRd (98)	-41.30439702	174.8220094	3	0	
1217	1217	Murray Court at San Vito Place	MurrayCrt at SanVito	-40.89322501	174.9950244	9	0	
1559	1559	Rauparaha Street at Community Hall (school stop)	RauparahaSt at CommHall (sch)	-40.863563	175.026204	10	0	
1629	1629	Winara Avenue opposite Mohua Street	WinaraAve opp Mohua	-40.868311	175.07721	10	0	
9844	9844	Marine Parade at Ferry Road	MarinePde at Ferry	-41.27764566	174.9054407	6	0	
1550	1550	Tutere Street at Eruini Street	TutereSt at Eruini	-40.86659578	175.0154584	10	0	
